policy_id,inception_date,expiry_date,exposure_years,vehicle_age_years,vehicle_make,vehicle_segment,cubic_capacity,idv_inr,ncb_pct,policyholder_age,policyholder_gender,region,prior_claims_3y,claim_count,claim_amount_inr,fraud_flag
ABC-MOT-000201,2024-06-05,2025-06-05,0.5753,5,Maruti,SUV,1981,1007961,0,20,M,Tier2,1,0,0.0,0
ABC-MOT-000202,2024-05-23,2025-05-23,0.611,1,Maruti,SUV,2436,948327,20,47,M,Tier2,0,0,0.0,0
ABC-MOT-000203,2024-09-20,2025-09-20,0.2822,0,Hyundai,Hatchback,862,558413,25,66,M,Tier1,0,0,0.0,0
ABC-MOT-000204,2024-03-08,2025-03-08,0.8192,2,Kia,Hatchback,862,471950,35,18,M,Tier1,0,0,0.0,0
ABC-MOT-000205,2024-06-28,2025-06-28,0.5123,0,Tata,SUV,2442,1535635,0,30,F,Tier3,1,0,0.0,0
ABC-MOT-000206,2024-11-01,2025-11-01,0.1671,10,Maruti,MUV,2277,398847,45,41,M,Tier1,0,0,0.0,0
ABC-MOT-000207,2024-03-12,2025-03-12,0.8082,0,Other,SUV,1961,1176993,45,58,M,Tier2,0,0,0.0,0
ABC-MOT-000208,2024-02-13,2025-02-12,0.8849,3,Hyundai,SUV,1905,1097329,35,30,M,Tier2,0,0,0.0,0
ABC-MOT-000209,2024-10-27,2025-10-27,0.1808,5,Hyundai,SUV,2463,1001813,45,47,M,Tier1,0,0,0.0,0
ABC-MOT-000210,2024-11-15,2025-11-15,0.1288,15,Hyundai,Sedan,1634,200000,35,36,F,Tier2,0,0,0.0,0
ABC-MOT-000211,2024-06-06,2025-06-06,0.5726,1,Maruti,Hatchback,1163,372795,50,71,F,Tier3,0,0,0.0,0
ABC-MOT-000212,2024-01-17,2025-01-16,0.9589,9,Maruti,Hatchback,836,243727,45,41,M,Tier1,0,0,0.0,0
ABC-MOT-000213,2024-07-16,2025-07-16,0.463,4,Tata,MUV,2030,556512,25,44,M,Tier1,0,0,0.0,0
ABC-MOT-000214,2024-04-19,2025-04-19,0.7041,9,Maruti,SUV,2225,485242,45,41,M,Tier1,0,0,0.0,0
ABC-MOT-000215,2024-08-02,2025-08-02,0.4164,1,Tata,MUV,1535,895299,35,35,F,Tier2,0,0,0.0,0
ABC-MOT-000216,2024-02-21,2025-02-20,0.863,1,Maruti,Hatchback,1004,561704,45,51,M,Tier2,0,0,0.0,0
ABC-MOT-000217,2024-10-21,2025-10-21,0.1973,1,Maruti,Sedan,1233,635550,25,26,M,Tier2,0,0,0.0,0
ABC-MOT-000218,2024-09-07,2025-09-07,0.3178,5,Maruti,SUV,2400,667316,35,18,M,Tier2,0,0,0.0,0
ABC-MOT-000219,2024-08-24,2025-08-24,0.3562,3,Hyundai,Hatchback,1072,359958,50,38,M,Tier3,0,0,0.0,0
ABC-MOT-000220,2024-07-06,2025-07-06,0.4904,4,Mahindra,Hatchback,875,449542,50,49,M,Tier1,0,0,0.0,0
ABC-MOT-000221,2024-03-21,2025-03-21,0.7836,6,Maruti,SUV,2021,731560,25,33,M,Tier3,0,0,0.0,0
ABC-MOT-000222,2024-12-09,2025-12-09,0.063,6,Maruti,SUV,1609,783630,35,42,M,Tier1,0,0,0.0,0
ABC-MOT-000223,2024-04-07,2025-04-07,0.737,5,Maruti,SUV,2303,875197,0,25,M,Tier1,1,0,0.0,0
ABC-MOT-000224,2024-05-14,2025-05-14,0.6356,7,Honda,Hatchback,878,229358,45,52,M,Tier1,0,0,0.0,0
ABC-MOT-000225,2024-12-05,2025-12-05,0.074,0,Maruti,Sedan,1564,708412,20,47,M,Tier1,0,0,0.0,0
ABC-MOT-000226,2024-01-15,2025-01-14,0.9644,7,Mahindra,Hatchback,831,200000,50,40,M,Tier3,0,0,0.0,0
ABC-MOT-000227,2024-02-15,2025-02-14,0.8795,6,Maruti,Hatchback,863,271755,0,42,M,Tier2,1,1,18532.0,0
ABC-MOT-000228,2024-10-05,2025-10-05,0.2411,2,Maruti,Sedan,1788,979443,25,23,M,Tier2,0,0,0.0,0
ABC-MOT-000229,2024-05-14,2025-05-14,0.6356,1,Mahindra,Hatchback,954,448406,20,23,M,Tier1,0,0,0.0,0
ABC-MOT-000230,2024-07-31,2025-07-31,0.4219,3,Hyundai,MUV,1622,915073,35,38,F,Tier1,0,0,0.0,0
ABC-MOT-000231,2024-07-31,2025-07-31,0.4219,10,Maruti,Sedan,1619,333075,35,46,F,Tier3,0,0,0.0,0
ABC-MOT-000232,2024-10-29,2025-10-29,0.1753,1,Kia,Hatchback,880,656869,35,46,M,Tier3,0,0,0.0,0
ABC-MOT-000233,2024-08-15,2025-08-15,0.3808,7,Maruti,Hatchback,1035,214822,35,35,M,Tier2,0,0,0.0,0
ABC-MOT-000234,2024-06-04,2025-06-04,0.5781,15,Maruti,SUV,2309,277509,35,48,F,Tier1,0,0,0.0,0
ABC-MOT-000235,2024-07-20,2025-07-20,0.4521,2,Maruti,Hatchback,1073,494743,25,57,M,Tier1,0,0,0.0,0
ABC-MOT-000236,2024-09-27,2025-09-27,0.263,20,Hyundai,Hatchback,898,200000,0,38,M,Tier3,1,0,0.0,0
ABC-MOT-000237,2024-05-18,2025-05-18,0.6247,0,Mahindra,Sedan,1342,1167035,25,43,M,Tier1,0,0,0.0,0
ABC-MOT-000238,2024-03-03,2025-03-03,0.8329,0,Maruti,Hatchback,888,505936,0,37,M,Tier1,1,0,0.0,0
ABC-MOT-000239,2024-06-26,2025-06-26,0.5178,9,Kia,SUV,2131,563749,45,38,F,Tier2,0,0,0.0,0
ABC-MOT-000240,2024-12-31,2025-12-31,0.0027,3,Tata,Sedan,1603,742789,20,42,M,Tier3,0,0,0.0,0
ABC-MOT-000241,2024-02-11,2025-02-10,0.8904,3,Kia,Hatchback,1008,482326,35,60,F,Tier1,0,0,0.0,0
ABC-MOT-000242,2024-03-04,2025-03-04,0.8301,10,Honda,SUV,1898,506913,0,50,M,Tier2,1,1,33068.0,0
ABC-MOT-000243,2024-12-30,2025-12-30,0.0055,13,Kia,Sedan,1237,203153,20,49,M,Tier1,0,0,0.0,0
ABC-MOT-000244,2024-10-30,2025-10-30,0.1726,4,Tata,SUV,2335,649507,25,34,M,Tier2,0,0,0.0,0
ABC-MOT-000245,2024-02-12,2025-02-11,0.8877,11,Maruti,Hatchback,1064,200000,25,29,F,Tier1,0,0,0.0,0
ABC-MOT-000246,2024-03-18,2025-03-18,0.7918,5,Hyundai,SUV,2138,971141,0,44,F,Tier3,4,0,0.0,0
ABC-MOT-000247,2024-09-09,2025-09-09,0.3123,2,Tata,Hatchback,841,500033,50,54,M,Tier2,0,0,0.0,0
ABC-MOT-000248,2024-10-13,2025-10-13,0.2192,1,Hyundai,Sedan,1372,1085949,25,60,F,Tier3,0,0,0.0,0
ABC-MOT-000249,2024-09-25,2025-09-25,0.2685,7,Mahindra,Hatchback,921,228216,35,18,F,Tier2,0,0,0.0,0
ABC-MOT-000250,2024-11-11,2025-11-11,0.1397,11,Maruti,MUV,2097,294931,0,69,F,Tier3,1,0,0.0,0
ABC-MOT-000251,2024-07-04,2025-07-04,0.4959,14,Honda,Hatchback,1114,200000,0,45,M,Tier2,1,0,0.0,0
ABC-MOT-000252,2024-11-16,2025-11-16,0.126,1,Maruti,MUV,2366,1222023,35,50,F,Tier2,0,0,0.0,0
ABC-MOT-000253,2024-08-06,2025-08-06,0.4055,5,Kia,MUV,2022,586732,45,19,M,Tier1,0,0,0.0,0
ABC-MOT-000254,2024-06-23,2025-06-23,0.526,2,Maruti,Sedan,1418,552594,25,37,M,Tier3,0,0,0.0,0
ABC-MOT-000255,2024-08-20,2025-08-20,0.3671,9,Maruti,Hatchback,963,233219,20,49,M,Tier1,0,0,0.0,0
ABC-MOT-000256,2024-06-05,2025-06-05,0.5753,1,Honda,Hatchback,1094,618717,45,25,M,Tier2,0,0,0.0,0
ABC-MOT-000257,2024-08-09,2025-08-09,0.3973,0,Honda,MUV,1818,1163395,0,18,F,Tier2,1,0,0.0,0
ABC-MOT-000258,2024-11-01,2025-11-01,0.1671,1,Mahindra,SUV,1915,1356622,25,44,M,Tier2,0,0,0.0,0
ABC-MOT-000259,2024-12-16,2025-12-16,0.0438,0,Other,Sedan,1671,822587,25,39,M,Tier2,0,0,0.0,0
ABC-MOT-000260,2024-07-31,2025-07-31,0.4219,2,Maruti,Hatchback,1017,440135,20,57,F,Tier2,0,0,0.0,0
ABC-MOT-000261,2024-01-03,2025-01-02,0.9973,2,Honda,SUV,1967,926860,45,38,M,Tier2,0,0,0.0,0
ABC-MOT-000262,2024-08-15,2025-08-15,0.3808,0,Maruti,Hatchback,1093,495805,45,38,M,Tier2,0,0,0.0,0
ABC-MOT-000263,2024-04-02,2025-04-02,0.7507,16,Hyundai,Hatchback,915,200000,45,48,M,Tier1,0,0,0.0,0
ABC-MOT-000264,2024-03-27,2025-03-27,0.7671,1,Hyundai,Hatchback,824,484431,20,52,M,Tier2,0,0,0.0,0
ABC-MOT-000265,2024-11-18,2025-11-18,0.1205,6,Maruti,Sedan,1673,552099,50,31,M,Tier3,0,0,0.0,0
ABC-MOT-000266,2024-06-12,2025-06-12,0.5562,1,Tata,SUV,1954,1299328,35,51,F,Tier2,0,0,0.0,0
ABC-MOT-000267,2024-10-16,2025-10-16,0.211,2,Mahindra,SUV,1825,862449,35,33,M,Tier1,0,0,0.0,0
ABC-MOT-000268,2024-05-15,2025-05-15,0.6329,0,Maruti,Hatchback,838,550149,45,40,M,Tier1,0,0,0.0,0
ABC-MOT-000269,2024-08-10,2025-08-10,0.3945,0,Kia,Hatchback,1170,476978,45,48,M,Tier3,0,0,0.0,0
ABC-MOT-000270,2024-08-31,2025-08-31,0.337,0,Hyundai,SUV,2225,1674218,25,50,F,Tier3,0,0,0.0,0
ABC-MOT-000271,2024-11-22,2025-11-22,0.1096,8,Maruti,Sedan,1364,448405,35,43,M,Tier1,0,0,0.0,0
ABC-MOT-000272,2024-03-12,2025-03-12,0.8082,1,Tata,Hatchback,1043,611342,35,27,F,Tier3,0,0,0.0,0
ABC-MOT-000273,2024-07-24,2025-07-24,0.4411,3,Maruti,Hatchback,985,477192,20,18,M,Tier1,0,0,0.0,0
ABC-MOT-000274,2024-05-28,2025-05-28,0.5973,4,Maruti,SUV,1826,1094851,20,37,M,Tier3,0,0,0.0,0
ABC-MOT-000275,2024-06-18,2025-06-18,0.5397,0,Tata,MUV,1811,1399198,0,51,M,Tier3,1,0,0.0,0
ABC-MOT-000276,2024-11-06,2025-11-06,0.1534,15,Maruti,SUV,1576,229531,35,45,M,Tier2,0,0,0.0,0
ABC-MOT-000277,2024-02-19,2025-02-18,0.8685,2,Maruti,Hatchback,1189,524376,45,42,M,Tier3,0,0,0.0,0
ABC-MOT-000278,2024-07-18,2025-07-18,0.4575,0,Mahindra,SUV,2425,1424359,45,39,M,Tier2,0,0,0.0,0
ABC-MOT-000279,2024-05-21,2025-05-21,0.6164,0,Maruti,Hatchback,1148,445483,35,43,M,Tier1,0,0,0.0,0
ABC-MOT-000280,2024-11-23,2025-11-23,0.1068,2,Honda,SUV,1815,1304880,25,28,M,Tier3,0,0,0.0,0
ABC-MOT-000281,2024-03-20,2025-03-20,0.7863,0,Mahindra,Hatchback,1198,679797,35,49,M,Tier1,0,0,0.0,0
ABC-MOT-000282,2024-03-26,2025-03-26,0.7699,1,Maruti,Hatchback,910,440475,25,50,M,Tier1,0,0,0.0,0
ABC-MOT-000283,2024-02-03,2025-02-02,0.9123,3,Hyundai,Sedan,1694,867081,45,35,M,Tier1,0,0,0.0,0
ABC-MOT-000284,2024-06-10,2025-06-10,0.5616,0,Maruti,Hatchback,840,438904,0,45,F,Tier2,1,0,0.0,0
ABC-MOT-000285,2024-01-04,2025-01-03,0.9945,1,Tata,Hatchback,924,602751,0,19,F,Tier2,2,0,0.0,0
ABC-MOT-000286,2024-07-02,2025-07-02,0.5014,8,Maruti,SUV,2077,691084,20,42,F,Tier3,0,0,0.0,0
ABC-MOT-000287,2024-03-22,2025-03-22,0.7808,0,Kia,SUV,2467,1328234,45,38,M,Tier3,0,0,0.0,0
ABC-MOT-000288,2024-05-26,2025-05-26,0.6027,5,Maruti,SUV,1765,987501,25,55,F,Tier3,0,0,0.0,0
ABC-MOT-000289,2024-08-09,2025-08-09,0.3973,0,Tata,Hatchback,972,717517,0,37,F,Tier2,2,0,0.0,0
ABC-MOT-000290,2024-09-07,2025-09-07,0.3178,14,Maruti,Hatchback,1137,200000,0,50,M,Tier3,1,0,0.0,0
ABC-MOT-000291,2024-01-23,2025-01-22,0.9425,1,Maruti,Sedan,1483,1119601,0,35,M,Tier1,1,0,0.0,0
ABC-MOT-000292,2024-02-24,2025-02-23,0.8548,1,Hyundai,Sedan,1609,961342,25,18,M,Tier2,0,0,0.0,0
ABC-MOT-000293,2024-04-26,2025-04-26,0.6849,5,Tata,Hatchback,967,315666,0,37,M,Tier1,3,0,0.0,0
ABC-MOT-000294,2024-07-09,2025-07-09,0.4822,11,Other,SUV,1503,406371,25,42,M,Tier1,0,0,0.0,0
ABC-MOT-000295,2024-11-19,2025-11-19,0.1178,16,Maruti,MUV,1783,200000,25,41,M,Tier1,0,0,0.0,0
ABC-MOT-000296,2024-02-20,2025-02-19,0.8658,7,Maruti,Hatchback,1026,219442,25,41,M,Tier1,0,1,18825.0,1
ABC-MOT-000297,2024-01-25,2025-01-24,0.937,9,Maruti,SUV,1519,355728,20,33,M,Tier3,0,0,0.0,0
ABC-MOT-000298,2024-08-18,2025-08-18,0.3726,5,Maruti,SUV,1731,733656,0,36,M,Tier2,1,0,0.0,0
ABC-MOT-000299,2024-12-24,2025-12-24,0.0219,1,Toyota,Hatchback,1181,624052,25,26,M,Tier3,0,0,0.0,0
ABC-MOT-000300,2024-10-30,2025-10-30,0.1726,6,Kia,SUV,1515,882782,0,18,M,Tier2,1,0,0.0,0
ABC-MOT-000301,2024-07-25,2025-07-25,0.4384,0,Toyota,Hatchback,898,771054,35,38,M,Tier2,0,0,0.0,0
ABC-MOT-000302,2024-01-08,2025-01-07,0.9836,5,Maruti,Hatchback,1047,260883,20,31,X,Tier1,0,0,0.0,0
ABC-MOT-000303,2024-07-29,2025-07-29,0.4274,4,Hyundai,MUV,2063,750477,35,52,M,Tier3,0,0,0.0,0
ABC-MOT-000304,2024-06-16,2025-06-16,0.5452,1,Mahindra,SUV,1704,1379992,20,18,M,Tier1,0,0,0.0,0
ABC-MOT-000305,2024-06-12,2025-06-12,0.5562,3,Maruti,Hatchback,823,329407,25,43,M,Tier2,0,0,0.0,0
ABC-MOT-000306,2024-06-29,2025-06-29,0.5096,4,Tata,Sedan,1739,629066,35,65,M,Tier3,0,0,0.0,0
ABC-MOT-000307,2024-07-24,2025-07-24,0.4411,1,Maruti,MUV,2050,969046,0,37,F,Tier2,1,0,0.0,0
ABC-MOT-000308,2024-09-20,2025-09-20,0.2822,2,Maruti,Sedan,1544,979959,0,39,F,Tier3,1,0,0.0,0
ABC-MOT-000309,2024-03-11,2025-03-11,0.811,2,Toyota,MUV,1557,792788,25,45,M,Tier1,0,0,0.0,0
ABC-MOT-000310,2024-01-28,2025-01-27,0.9288,0,Maruti,SUV,1709,1801465,35,46,M,Tier2,0,0,0.0,0
ABC-MOT-000311,2024-01-19,2025-01-18,0.9534,1,Other,Hatchback,829,653723,0,35,M,Tier1,1,0,0.0,0
ABC-MOT-000312,2024-05-28,2025-05-28,0.5973,5,Maruti,SUV,2479,903627,35,27,M,Tier1,0,0,0.0,0
ABC-MOT-000313,2024-07-04,2025-07-04,0.4959,6,Maruti,SUV,2269,577351,45,47,M,Tier1,0,0,0.0,0
ABC-MOT-000314,2024-10-14,2025-10-14,0.2164,3,Maruti,SUV,2046,875236,20,18,M,Tier2,0,0,0.0,0
ABC-MOT-000315,2024-06-07,2025-06-07,0.5699,3,Maruti,Hatchback,1072,524462,0,49,M,Tier3,2,0,0.0,0
ABC-MOT-000316,2024-07-13,2025-07-13,0.4712,2,Hyundai,Hatchback,866,346387,45,35,M,Tier2,0,0,0.0,0
ABC-MOT-000317,2024-12-23,2025-12-23,0.0247,6,Maruti,Hatchback,1195,214624,0,40,F,Tier3,2,0,0.0,0
ABC-MOT-000318,2024-10-01,2025-10-01,0.2521,2,Tata,SUV,2017,1495143,20,33,M,Tier2,0,0,0.0,0
ABC-MOT-000319,2024-09-09,2025-09-09,0.3123,5,Toyota,SUV,2016,923111,50,57,F,Tier1,0,0,0.0,0
ABC-MOT-000320,2024-05-13,2025-05-13,0.6384,3,Maruti,SUV,2459,1173321,20,42,F,Tier2,0,0,0.0,0
ABC-MOT-000321,2024-02-25,2025-02-24,0.8521,3,Maruti,SUV,1595,813804,25,36,M,Tier1,0,0,0.0,0
ABC-MOT-000322,2024-12-02,2025-12-02,0.0822,15,Hyundai,Hatchback,969,200000,25,35,F,Tier2,0,0,0.0,0
ABC-MOT-000323,2024-07-21,2025-07-21,0.4493,11,Mahindra,Hatchback,835,200000,25,38,M,Tier3,0,0,0.0,0
ABC-MOT-000324,2024-01-29,2025-01-28,0.926,5,Tata,SUV,1925,710318,25,68,M,Tier1,0,0,0.0,0
ABC-MOT-000325,2024-06-25,2025-06-25,0.5205,6,Maruti,Sedan,1360,378795,20,24,M,Tier1,0,0,0.0,0
ABC-MOT-000326,2024-02-03,2025-02-02,0.9123,0,Hyundai,SUV,1961,1059850,0,52,M,Tier1,1,0,0.0,0
ABC-MOT-000327,2024-12-25,2025-12-25,0.0192,2,Hyundai,Hatchback,1080,498802,35,46,M,Tier2,0,0,0.0,0
ABC-MOT-000328,2024-07-12,2025-07-12,0.474,6,Maruti,Hatchback,912,244170,0,58,M,Tier1,1,0,0.0,0
ABC-MOT-000329,2024-10-14,2025-10-14,0.2164,5,Maruti,MUV,1551,771461,0,47,M,Tier2,1,0,0.0,0
ABC-MOT-000330,2024-06-21,2025-06-21,0.5315,1,Other,Hatchback,864,459418,25,40,F,Tier1,0,0,0.0,0
ABC-MOT-000331,2024-01-08,2025-01-07,0.9836,16,Maruti,Hatchback,1086,200000,35,52,M,Tier2,0,0,0.0,0
ABC-MOT-000332,2024-08-21,2025-08-21,0.3644,0,Maruti,SUV,2078,1914402,0,42,M,Tier3,3,0,0.0,0
ABC-MOT-000333,2024-08-27,2025-08-27,0.3479,5,Maruti,SUV,2478,1012347,0,49,M,Tier1,1,0,0.0,0
ABC-MOT-000334,2024-03-24,2025-03-24,0.7753,0,Tata,MUV,2394,1333217,0,57,F,Tier2,1,1,22579.0,0
ABC-MOT-000335,2024-09-19,2025-09-19,0.2849,13,Hyundai,MUV,1661,286287,35,41,M,Tier1,0,0,0.0,0
ABC-MOT-000336,2024-03-23,2025-03-23,0.7781,0,Maruti,SUV,2235,1195650,0,34,F,Tier1,1,0,0.0,0
ABC-MOT-000337,2024-09-10,2025-09-10,0.3096,8,Hyundai,Hatchback,836,210646,35,32,M,Tier1,0,0,0.0,0
ABC-MOT-000338,2024-10-01,2025-10-01,0.2521,0,Tata,Sedan,1257,822495,35,45,M,Tier1,0,0,0.0,0
ABC-MOT-000339,2024-02-20,2025-02-19,0.8658,20,Maruti,SUV,2293,200000,35,29,M,Tier3,0,0,0.0,0
ABC-MOT-000340,2024-04-16,2025-04-16,0.7123,3,Kia,Sedan,1440,800529,45,35,M,Tier3,0,0,0.0,0
ABC-MOT-000341,2024-02-29,2025-02-28,0.8411,6,Maruti,MUV,2497,672618,20,28,M,Tier3,0,0,0.0,0
ABC-MOT-000342,2024-09-23,2025-09-23,0.274,5,Maruti,SUV,1505,556096,20,46,F,Tier1,0,0,0.0,0
ABC-MOT-000343,2024-03-27,2025-03-27,0.7671,3,Kia,Hatchback,1001,381775,25,30,M,Tier2,0,0,0.0,0
ABC-MOT-000344,2024-08-22,2025-08-22,0.3616,7,Honda,Sedan,1384,529823,50,24,M,Tier2,0,0,0.0,0
ABC-MOT-000345,2024-06-01,2025-06-01,0.5863,3,Maruti,SUV,2485,1076987,25,26,M,Tier1,0,0,0.0,0
ABC-MOT-000346,2024-01-31,2025-01-30,0.9205,14,Honda,Hatchback,1067,200000,25,33,M,Tier2,0,0,0.0,0
ABC-MOT-000347,2024-11-19,2025-11-19,0.1178,0,Hyundai,Hatchback,1108,560037,25,34,M,Tier3,0,0,0.0,0
ABC-MOT-000348,2024-09-17,2025-09-17,0.2904,20,Maruti,SUV,1790,200000,0,43,F,Tier3,3,0,0.0,0
ABC-MOT-000349,2024-04-05,2025-04-05,0.7425,4,Honda,Hatchback,1157,348504,50,38,F,Tier3,0,0,0.0,0
ABC-MOT-000350,2024-11-17,2025-11-17,0.1233,1,Mahindra,Hatchback,1136,510413,35,44,M,Tier1,0,0,0.0,0
ABC-MOT-000351,2024-09-16,2025-09-16,0.2932,3,Maruti,SUV,2284,1026417,0,45,M,Tier3,3,0,0.0,0
ABC-MOT-000352,2024-10-25,2025-10-25,0.1863,6,Tata,SUV,1977,681770,0,48,M,Tier3,1,0,0.0,0
ABC-MOT-000353,2024-03-06,2025-03-06,0.8247,5,Maruti,Sedan,1753,532834,50,18,M,Tier2,0,0,0.0,0
ABC-MOT-000354,2024-01-04,2025-01-03,0.9945,11,Maruti,MUV,2169,210806,45,26,M,Tier1,0,1,31382.0,0
ABC-MOT-000355,2024-01-23,2025-01-22,0.9425,12,Other,MUV,1565,200000,35,46,M,Tier1,0,0,0.0,0
ABC-MOT-000356,2024-07-16,2025-07-16,0.463,5,Hyundai,Sedan,1730,486931,35,42,M,Tier1,0,0,0.0,0
ABC-MOT-000357,2024-10-14,2025-10-14,0.2164,8,Tata,Hatchback,808,265618,0,51,F,Tier1,1,0,0.0,0
ABC-MOT-000358,2024-11-30,2025-11-30,0.0877,3,Tata,SUV,2182,1200582,0,21,F,Tier3,3,0,0.0,0
ABC-MOT-000359,2024-12-17,2025-12-17,0.0411,0,Hyundai,Hatchback,899,459655,35,34,M,Tier3,0,0,0.0,0
ABC-MOT-000360,2024-08-07,2025-08-07,0.4027,2,Maruti,SUV,2397,1157997,35,36,F,Tier3,0,0,0.0,0
ABC-MOT-000361,2024-08-19,2025-08-19,0.3699,1,Other,SUV,2229,1402833,0,41,F,Tier1,1,0,0.0,0
ABC-MOT-000362,2024-04-16,2025-04-16,0.7123,10,Tata,Hatchback,1123,200000,0,40,M,Tier2,1,1,6872.0,0
ABC-MOT-000363,2024-01-01,2024-12-31,1.0,1,Tata,SUV,2199,1476472,20,45,F,Tier2,0,0,0.0,0
ABC-MOT-000364,2024-03-12,2025-03-12,0.8082,6,Hyundai,Sedan,1540,602962,45,38,F,Tier2,0,0,0.0,0
ABC-MOT-000365,2024-01-21,2025-01-20,0.9479,12,Maruti,MUV,2363,200000,50,56,M,Tier1,0,0,0.0,0
ABC-MOT-000366,2024-09-07,2025-09-07,0.3178,0,Maruti,Hatchback,918,605592,20,60,F,Tier3,0,0,0.0,0
ABC-MOT-000367,2024-07-03,2025-07-03,0.4986,5,Maruti,MUV,2028,637979,25,26,M,Tier2,0,0,0.0,0
ABC-MOT-000368,2024-10-09,2025-10-09,0.2301,13,Maruti,Hatchback,919,200000,45,40,M,Tier3,0,0,0.0,0
ABC-MOT-000369,2024-02-24,2025-02-23,0.8548,2,Tata,SUV,1613,929489,20,49,M,Tier1,0,0,0.0,0
ABC-MOT-000370,2024-11-30,2025-11-30,0.0877,2,Toyota,MUV,2375,1006423,25,47,M,Tier1,0,0,0.0,0
ABC-MOT-000371,2024-09-20,2025-09-20,0.2822,3,Maruti,Hatchback,998,297096,45,35,M,Tier2,0,0,0.0,0
ABC-MOT-000372,2024-11-27,2025-11-27,0.0959,1,Maruti,Hatchback,821,604387,25,43,M,Tier2,0,0,0.0,0
ABC-MOT-000373,2024-08-25,2025-08-25,0.3534,0,Tata,SUV,2325,1646843,35,20,F,Tier3,0,0,0.0,0
ABC-MOT-000374,2024-05-04,2025-05-04,0.663,16,Maruti,SUV,2441,200000,35,39,F,Tier1,0,0,0.0,0
ABC-MOT-000375,2024-08-17,2025-08-17,0.3753,12,Kia,Hatchback,1064,200000,0,22,M,Tier1,2,1,144210.0,0
ABC-MOT-000376,2024-08-09,2025-08-09,0.3973,3,Maruti,Sedan,1396,815903,25,46,M,Tier3,0,0,0.0,0
ABC-MOT-000377,2024-03-07,2025-03-07,0.8219,1,Maruti,SUV,2359,1351312,20,26,M,Tier2,0,0,0.0,0
ABC-MOT-000378,2024-02-07,2025-02-06,0.9014,7,Maruti,Hatchback,1095,317370,20,41,M,Tier2,0,0,0.0,0
ABC-MOT-000379,2024-08-25,2025-08-25,0.3534,20,Kia,SUV,1784,200000,35,43,M,Tier3,0,0,0.0,0
ABC-MOT-000380,2024-02-04,2025-02-03,0.9096,11,Maruti,Sedan,1398,200000,20,40,F,Tier2,0,1,44309.0,0
ABC-MOT-000381,2024-02-06,2025-02-05,0.9041,2,Tata,Hatchback,1195,490026,35,32,M,Tier2,0,0,0.0,0
ABC-MOT-000382,2024-01-27,2025-01-26,0.9315,3,Maruti,SUV,2453,1071799,0,37,M,Tier1,1,0,0.0,0
ABC-MOT-000383,2024-08-15,2025-08-15,0.3808,5,Maruti,Hatchback,1070,345696,45,54,M,Tier2,0,0,0.0,0
ABC-MOT-000384,2024-12-05,2025-12-05,0.074,3,Toyota,MUV,1536,1034027,0,34,M,Tier2,1,0,0.0,0
ABC-MOT-000385,2024-06-30,2025-06-30,0.5068,1,Maruti,SUV,1729,1313689,25,40,M,Tier2,0,0,0.0,0
ABC-MOT-000386,2024-02-25,2025-02-24,0.8521,1,Maruti,Sedan,1411,656857,25,33,M,Tier2,0,0,0.0,0
ABC-MOT-000387,2024-07-06,2025-07-06,0.4904,5,Hyundai,Sedan,1521,521187,0,52,M,Tier1,1,0,0.0,0
ABC-MOT-000388,2024-06-25,2025-06-25,0.5205,18,Toyota,Hatchback,1146,200000,45,40,F,Tier1,0,0,0.0,0
ABC-MOT-000389,2024-08-05,2025-08-05,0.4082,1,Maruti,SUV,2348,1208018,35,30,M,Tier2,0,0,0.0,0
ABC-MOT-000390,2024-06-07,2025-06-07,0.5699,6,Maruti,SUV,1774,498953,0,40,F,Tier2,1,0,0.0,0
ABC-MOT-000391,2024-07-13,2025-07-13,0.4712,13,Other,SUV,1608,251077,45,37,M,Tier1,0,0,0.0,0
ABC-MOT-000392,2024-04-28,2025-04-28,0.6795,0,Tata,Sedan,1365,1109289,25,56,M,Tier3,0,0,0.0,0
ABC-MOT-000393,2024-11-27,2025-11-27,0.0959,2,Honda,Hatchback,894,349226,0,39,M,Tier1,1,0,0.0,0
ABC-MOT-000394,2024-07-15,2025-07-15,0.4658,7,Mahindra,Hatchback,1159,226956,25,23,F,Tier2,0,0,0.0,0
ABC-MOT-000395,2024-04-23,2025-04-23,0.6932,12,Tata,SUV,1514,252295,0,45,F,Tier2,1,1,39183.0,0
ABC-MOT-000396,2024-01-02,2025-01-01,1.0,14,Maruti,Hatchback,1132,200000,45,61,M,Tier2,0,0,0.0,0
ABC-MOT-000397,2024-09-05,2025-09-05,0.3233,1,Maruti,Sedan,1594,690719,45,54,M,Tier1,0,0,0.0,0
ABC-MOT-000398,2024-05-19,2025-05-19,0.6219,0,Mahindra,Sedan,1263,765422,35,26,M,Tier1,0,0,0.0,0
ABC-MOT-000399,2024-04-01,2025-04-01,0.7534,1,Mahindra,Sedan,1611,984437,35,36,M,Tier1,0,0,0.0,0
ABC-MOT-000400,2024-06-24,2025-06-24,0.5233,4,Kia,SUV,2080,714957,0,39,F,Tier1,2,0,0.0,0
ABC-MOT-000401,2024-06-26,2025-06-26,0.5178,1,Tata,SUV,1503,1046598,25,39,M,Tier1,0,1,23647.0,0
ABC-MOT-000402,2024-10-21,2025-10-21,0.1973,2,Maruti,MUV,1723,980865,35,44,M,Tier2,0,0,0.0,0
